	artist_name	track_name	id	danceability	energy	loudness	mode	speechiness	instrumentalness	liveness	valence	tempo
6714	J Balvin	Tu Veneno	7x2OTXSERXZkKubPxxbuno	0.664	0.659	-4.232	0	0.0873	0.00024	0.0874	0.797	175.826
6715	J Balvin	Sigue	3N7adUpULiG1htvhR4MCBE	0.889	0.641	-4.494	1	0.0668	2.75e-05	0.19	0.588	87.99
6716	J Balvin	OTRO FILI	4VODEhBBnAp8JUt1lr0cmv	0.855	0.638	-5.925	1	0.106	0.000259	0.105	0.641	81.988
6717	J Balvin	Safari	3mYpQlwgdrAhtH51dRR0jA	0.689	0.675	-4.281	1	0.32	3.17e-06	0.115	0.604	180.077
6718	J Balvin	In Da Getto	0BgZcHgrlUb4IiKHDWs8pX	0.924	0.723	-3.142	1	0.0466	2.61e-05	0.113	0.643	126.998
6719	Bad Bunny	Bichiyal	4j4w4CXm6BSr0s25wAWrrX	0.737	0.766	-4.242	0	0.0458	6.63e-06	0.114	0.662	93.956
6720	Bad Bunny	Diles	6C1RD7YQVvt3YQj0CmuTeu	0.813	0.56	-5.904	0	0.0618	0.0	0.268	0.287	118.033
6721	Bad Bunny	La Romana	1khmgu0pveJbkbpbkyvcQv	0.655	0.725	-5.497	1	0.188	0.00264	0.0611	0.326	125.8
6722	Ryan Castro	Mujeriego	78kygHp1dvW1kncYjBgbe1	0.758	0.621	-8.033	1	0.125	0.0	0.0809	0.92	79.949
6723	Jhay Cortez	Sensual Bebé	1xqbfjRuUw0ot43wgBuVkt	0.776	0.629	-6.09	1	0.0505	0.0	0.114	0.104	97.066
6724	Ryan Castro	Jordan	2rDZhKnPaPG054ExZ6nXUS	0.796	0.68	-5.555	0	0.37	0.000683	0.103	0.71	179.923
6725	KAROL G	BICHOTA	0WXebCzOgnvWhS1p61n0ph	0.863	0.666	-4.158	0	0.152	0.000493	0.103	0.838	163.908
6726	KAROL G	Ay, DiOs Mío!	7sPKfXUER8tG7y5SDkcwKd	0.715	0.706	-4.423	1	0.195	0.00134	0.106	0.522	179.997
6727	KAROL G	Tusa	3EZMppYzVSPPzzERNN0aQG	0.796	0.701	-3.275	1	0.283	7.82e-05	0.0516	0.619	100.954
6728	KAROL G	Ahora Me Llama	4JHSWzCtssjeiykeBSBbfX	0.652	0.577	-5.273	0	0.0373	4.02e-05	0.0905	0.123	135.009
6729	KAROL G	CONTIGO VOY A MUERTE	0uIg8vYtyWuuxEKPjtCWJi	0.77	0.852	-2.593	1	0.0489	3.06e-06	0.0623	0.785	82.997
6730	KAROL G	Hello	5fXQdYNTi3WBzhu5Cgd2Wj	0.802	0.839	-4.294	0	0.0592	5.18e-05	0.117	0.861	94.997
6731	KAROL G	EL BARCO	2CxPB5RdmWqdCP9vcfPvJW	0.85	0.847	-3.435	0	0.0435	0.000159	0.33	0.915	143.975
6732	Bad Bunny	TE DESEO LO MEJOR	23XjN1s3DZC8Q9ZwuorYY4	0.763	0.597	-5.054	1	0.0416	1.83e-05	0.111	0.194	126.054
6733	Bad Bunny	Otra Noche en Miami	4vCAzANUWDE24URV6wQ4ra	0.514	0.646	-8.833	1	0.275	2.3e-05	0.0958	0.297	88.661
6734	KAROL G	Ocean	1v82jrEKaAGOg3Ls2DZrnb	0.727	0.482	-6.193	1	0.115	0.0	0.388	0.487	74.93
6735	Bad Bunny	HACIENDO QUE ME AMAS	26QApq0cuO9brJigr0C0W4	0.584	0.411	-7.147	0	0.0838	4.47e-05	0.0955	0.412	169.934
6736	Bad Bunny	BOOKER T	26w9NTiE9NGjW1ZvIOd1So	0.883	0.6	-7.188	1	0.37	7.94e-06	0.0931	0.691	113.903
6737	Dímelo Flow	Se Le Ve	5W1qmxHrMlQGGAiFA3ZQqP	0.562	0.755	-4.367	0	0.112	2.25e-05	0.143	0.609	83.997
6738	Bad Bunny	ANTES QUE SE ACABE	7kjEqI6eZ7YlFrGhxixnlN	0.693	0.549	-6.098	1	0.0577	4.73e-05	0.324	0.473	139.988
6739	El Alfa	La Mamá de la Mamá	2L95U6syP0bV3fkYYOzmiW	0.922	0.927	-3.025	1	0.105	0.00331	0.719	0.796	129.978
6740	Luis Fonsi	Despacito	6habFhsOp2NvshLv26DqMb	0.655	0.797	-4.787	1	0.153	0.0	0.067	0.839	177.928
6741	Maluma	Sobrio	4HzqWEdAbzcVFDv0pvxV4w	0.762	0.77	-2.758	1	0.223	0.0	0.15	0.631	177.998
6742	BIA	WHOLE LOTTA MONEY (feat. Nicki Minaj) - Remix	67G6iaOw8DZqp1z8STR89R	0.893	0.463	-5.301	1	0.36	0.0	0.318	0.591	81.026
6743	Mora	TUS LÁGRIMAS	30W8VKHrAZmHzObnwAoc1u	0.683	0.714	-4.898	1	0.252	1e-06	0.111	0.448	173.963
6744	KAROL G	200 COPAS	0aZnyTWJNgdzYoOiaW8HKG	0.515	0.704	-5.25	0	0.206	0.0	0.415	0.885	91.246
6745	Romeo Santos	Eres Mía	6I86RF3odBlcuZA9Vfjzeq	0.843	0.729	-3.634	0	0.0374	1.2e-06	0.206	0.903	123.046
6746	Maluma	Mojando Asientos (feat. Feid)	0LKu09Iq053CEUZ5ktQEWc	0.773	0.767	-4.019	1	0.0819	0.0	0.299	0.49	94.99
6747	Bad Bunny	Soy Peor	1JxhrUWZjuI8AOjDJ1JpMN	0.808	0.611	-3.221	0	0.0663	0.00638	0.114	0.172	116.011
6748	Rauw Alejandro	Cúrame	1FlL8ycld6uVDDyhV7P5FA	0.765	0.625	-3.599	0	0.0548	0.00111	0.112	0.262	102.101
6749	Anuel AA	Secreto	5W83ErFkO3aKAIS1WMi6u0	0.807	0.803	-4.156	1	0.126	0.00853	0.136	0.706	91.987
6750	J Balvin	Una Nota	7iqOIHHEmu6Vhw25GgQ2eA	0.662	0.788	-4.55	0	0.205	0.0	0.0559	0.711	179.876
6751	Bad Bunny	NI BIEN NI MAL	278kSqsZIiYp8p3QjYAqa8	0.826	0.449	-8.33	0	0.0674	1.85e-05	0.273	0.337	128.028
6752	Romeo Santos	Imitadora	6r46lnXFbE9fr2d3KNaGbe	0.737	0.709	-6.889	0	0.045	0.0	0.289	0.556	125.997
6753	Ozuna	Baila Baila Baila - Remix	7mWFF4gPADjTQjC97CgFVt	0.785	0.572	-7.504	1	0.123	0.0	0.218	0.49	100.016
6754	Alex Rose	Toda Remix - Remix	47ZS1OjnJpJVfGN9yHXfMn	0.512	0.451	-7.222	0	0.131	0.0	0.0672	0.368	80.04
6755	Ozuna	Solita	7rwX0O3RlxqqIjQM8evm5E	0.807	0.633	-6.016	0	0.0929	0.0	0.107	0.325	138.038
6756	Daddy Yankee	Con Calma	5w9c2J52mkdntKOmRLeM2m	0.737	0.86	-2.652	0	0.0593	1.94e-06	0.0574	0.656	93.989
6757	Aventura	Ella Y Yo - Featuring Don Omar	6G4U9avyBNEfP0fAIduev3	0.732	0.708	-7.905	0	0.262	0.0	0.237	0.717	175.924
6758	Bad Bunny	Amorfoda	68QcquxCS39cQGTsRrJWIR	0.749	0.418	-7.925	0	0.0587	0.000126	0.0832	0.307	147.887
6759	Marc Anthony	Vivir Mi Vida	3QHMxEOAGD51PDlbFPHLyJ	0.656	0.877	-3.231	0	0.0342	0.0	0.349	0.894	105.018
6760	Romeo Santos	Propuesta Indecente	5PycBIeabfvX3n9ILG7Vrv	0.757	0.632	-6.83	1	0.0549	0.0	0.0723	0.742	122.936
6761	Aventura	Un Beso	1SaEt8dwTuLDzenUu5BqI6	0.732	0.64	-9.859	1	0.0378	1.81e-05	0.104	0.715	125.015
6762	Sech	Relación - Remix	35UUpTmrcFXNIVIN26ujXl	0.793	0.771	-3.417	1	0.0959	1.51e-06	0.284	0.835	171.943
6763	Bad Bunny	Soliá	7sOfmPd18RWp3FoCzpa7Kw	0.71	0.81	-5.507	1	0.0854	0.000132	0.154	0.184	92.041
6764	Tainy	Adicto (with Anuel AA & Ozuna)	3jbT1Y5MoPwEIpZndDDwVq	0.734	0.836	-4.803	0	0.0735	1.64e-05	0.179	0.623	80.002
6765	Daddy Yankee	Lo Que Pasó, Pasó	26QKsGW4hMuwiEE1ftUMHe	0.819	0.741	-6.538	0	0.0412	0.0	0.283	0.84	97.014
6766	Sech	Borracho	0rsTDgGRlXKuzSAxcdb4Ns	0.787	0.748	-3.752	0	0.0797	0.0	0.214	0.703	93.006
6767	Jhay Cortez	Ley Seca	3JCaq3KDSROg3TXhdiDa9n	0.759	0.842	-3.758	1	0.096	0.0	0.134	0.584	105.059
6768	Tego Calderon	Pa' Que Retozen	5YJ4BVvTFmVCxUyhKejHfR	0.815	0.856	-3.825	0	0.122	8.34e-05	0.244	0.872	91.995
6769	Los Retros	Someone To Spend Time With	6SE4JAo7T8C7XkFka5bbga	0.816	0.46	-13.299	1	0.034	0.261	0.106	0.963	89.57
6770	Bad Bunny	120	3KJ3opyV29269SXkPrc19l	0.636	0.656	-5.542	0	0.0676	7.97e-06	0.287	0.439	171.918
6771	Sebastian Yatra	Two Oruguitas	6jPVyjPqp2BNUJnDSwm8tK	0.563	0.408	-8.888	1	0.0472	0.0	0.086	0.482	94.799
6772	Plan B	Es un Secreto	0R7DSnSibvuE4PEHqUayqf	0.836	0.777	-5.376	0	0.0439	1.68e-06	0.0561	0.504	94.977
6773	Bad Bunny	Que Malo	53v2u51nq3CxiKUNphRzP1	0.802	0.787	-6.181	0	0.0599	0.0	0.153	0.446	94.026
6774	Ozuna	Dile Que Tu Me Quieres	5u5MvmVtitax9R1Mxh3reC	0.773	0.757	-4.959	1	0.0526	3.73e-06	0.0727	0.858	88.006
6775	Aventura	Obsesion	65H6t1WQBim6q93yM8fEwn	0.804	0.56	-6.912	0	0.0397	0.0	0.0608	0.768	133.682
6776	Maluma	Hawái - Remix	0GzuHFG4Ql6DoyxFRnIk3F	0.766	0.788	-3.128	0	0.312	5.81e-06	0.142	0.609	179.984
6777	Mora	LA INOCENTE	5jt25aFjW2kNoBqaEVaz5W	0.757	0.789	-3.46	0	0.0583	0.0	0.0717	0.464	91.911
6778	Shakira	Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground)	2Cd9iWfcOpGDHLz6tVA3G4	0.766	0.873	-6.381	0	0.143	0.0	0.0764	0.743	126.988
6779	Bad Bunny	Ignorantes	38RIEav39FGi86jppxO0du	0.85	0.536	-5.161	1	0.0599	3.89e-05	0.0996	0.505	96.029
6780	Bad Bunny	Pero Ya No	75pQqzwgCjUOSSy5CpmAjy	0.882	0.612	-6.103	1	0.118	5.07e-06	0.182	0.742	147.982
6781	Matisse	Como Lo Hice Yo	64JzNzcoSZOh3RWeoghVfk	0.689	0.663	-4.538	1	0.0432	1.17e-06	0.0994	0.486	143.098
6782	Mora	512	5jzEwSyyymBlf1fa1o39T2	0.818	0.673	-7.542	0	0.148	0.0	0.172	0.695	87.961
6783	Plan B	Si No Le Contesto	3XaWuYsTtnkzCSBr0RmROc	0.846	0.747	-5.074	0	0.0533	0.0	0.159	0.517	95.003
6784	Wisin	Fiel - Remix	43qcs9NpJhDxtG91zxFkj7	0.839	0.711	-4.733	0	0.0473	2.02e-06	0.118	0.573	97.99
6785	Bad Bunny	25/8	4NqQaovM14WR2hNPMFxgjb	0.761	0.732	-5.469	0	0.0549	0.0	0.0716	0.542	151.982
6786	J Balvin	UN DIA (ONE DAY) (Feat. Tainy)	0EhpEsp4L0oRGM0vmeaN5e	0.571	0.693	-8.234	0	0.0545	0.0	0.173	0.393	168.169
6787	Anuel AA	Ella Quiere Beber - Remix	3f5lA8nnc4YYF1qf78WpHw	0.75	0.665	-3.083	1	0.124	0.0	0.0515	0.697	95.239
6788	Lou Bega	Mambo No. 5 (a Little Bit of...)	6x4tKaOzfNJpEJHySoiJcs	0.622	0.807	-6.752	0	0.408	0.0	0.306	0.892	174.06
6789	Jhay Cortez	En Mi Cuarto	5qP6N85z98pq2fUQTwMJPr	0.794	0.669	-5.837	0	0.144	6.19e-05	0.0997	0.128	114.96
6790	Jhay Cortez	Tokyo	2CwKCHeAM55GzB809TeA6F	0.654	0.696	-7.902	0	0.134	1.07e-05	0.0575	0.274	120.106
6791	Jhay Cortez	Nos Matamos	5OCWbPrvPhIU9aXH0u19TL	0.796	0.781	-3.526	0	0.268	0.0	0.0787	0.636	121.018
6792	Jhay Cortez	Medusa	1PvoyYzRFrY0jgxqw34lVS	0.887	0.598	-7.282	1	0.212	2.92e-06	0.109	0.394	98.019
6793	Jhay Cortez	Esta Dejá	4hapnxOiM69QOFD7cnSrdb	0.763	0.617	-6.734	1	0.0708	0.0	0.11	0.351	92.005
6794	Jhay Cortez	Christian Dior	0TEk1taKxfMxYUPhCgCEay	0.839	0.706	-5.629	0	0.0728	1.23e-06	0.106	0.462	92.031
6795	Jhay Cortez	Dile (Homenaje)	0zrttB04W5C2inIlyRoxTf	0.764	0.745	-4.563	0	0.0475	0.0	0.172	0.727	93.013
6796	DEKKO	12x3	0HINQFSerZ6iMfSsaTO3G5	0.869	0.727	-4.956	1	0.121	6.97e-05	0.183	0.613	93.989
6797	Anuel AA	Hasta Que Dios Diga	06s3QtMJVXw1AJX3UfvZG1	0.691	0.765	-4.727	1	0.111	3.29e-06	0.203	0.855	174.021
6798	Jhay Cortez	No Me Conoce	4rLUq1g4ENPihz8vkedAS6	0.654	0.695	-3.987	0	0.173	0.0	0.098	0.582	81.153
6799	Sech	911 - Remix	27RSJHEA99Y0Vsow7nA37A	0.816	0.71	-3.728	1	0.0398	0.0	0.292	0.784	93.02
6800	Luis Fonsi	Despacito - Remix	6rPO02ozF3bM7NnOV4h6s2	0.653	0.816	-4.353	1	0.167	0.0	0.0967	0.816	178.085
6801	Monsieur Periné	Nuestra Canción	5reQI13tWWYDLMrGcUF4Mk	0.906	0.731	-7.021	0	0.0977	4.55e-06	0.0853	0.794	106.995
6802	Sebastian Yatra	Tacones Rojos	0Be7sopyKMv8Y8npsUkax2	0.748	0.856	-3.517	0	0.0348	0.0	0.142	0.927	123.031
6803	Enrique Iglesias	I Like It	4nVyHATevhl5RC6Qmoko5H	0.646	0.94	-2.856	0	0.0838	0.0	0.0691	0.704	129.011
6804	Bad Bunny	SORRY PAPI	5jZ32WOU7sqzDYbzINwMUk	0.612	0.561	-6.054	1	0.0851	0.0	0.145	0.393	191.911
6805	Enrique Iglesias	Bailando - Spanish Version	32lm3769IRfcnrQV11LO4E	0.723	0.777	-3.503	1	0.108	3.68e-06	0.0451	0.961	91.017
6806	Plan B	Candy	2ctjDCCg1wHoQSjIJ8p6U4	0.897	0.864	-3.735	0	0.147	0.0	0.517	0.542	95.981
6807	Bad Bunny	HOY COBRÉ	0tjZv2hChdHZCW1zFXpy1J	0.86	0.725	-6.7	1	0.249	9.1e-05	0.0994	0.375	145.001
6808	Selena	Amor Prohibido	1kCewNSs909Xj1naXr36X8	0.681	0.504	-11.099	1	0.0284	0.0	0.142	0.705	89.994
6809	DaniLeigh	Easy	4CMrdHWqic0usIZfTrKoI3	0.799	0.301	-11.361	1	0.185	0.0	0.0816	0.511	100.026
6810	Daddy Yankee	Vuelve	0gCPvo1GkbtPhMqg5Gbx1K	0.734	0.531	-5.662	1	0.0321	0.0	0.119	0.199	130.024
6811	Romeo Santos	Sobredosis (feat. Ozuna)	1WbXIpiGBJkCiv3hn40iPB	0.759	0.639	-8.085	0	0.0511	0.0	0.23	0.682	128.01
6812	Becky G	FULANITO	59L8x0xy8njj75vzVCPMqg	0.93	0.837	-4.632	0	0.187	2.37e-06	0.239	0.821	111.898
6813	Lunay	Soltera - Remix	1c0hsvHLELX6y8qymnpLKL	0.795	0.783	-4.271	1	0.0432	0.0	0.437	0.799	92.01
6814	Romeo Santos	Odio (feat. Drake)	1iLv1ieT9BZ3qsti9yTCnG	0.802	0.725	-5.965	0	0.0676	0.0	0.0821	0.598	128.04
6815	J Balvin	Qué Más Pues?	6hf0RpxTbOprT5nnwzkk8e	0.891	0.819	-3.964	1	0.106	0.000354	0.173	0.768	101.968
6816	Daddy Yankee	HOT	5Pg4qYTcvCUBBq3jBhKq0t	0.898	0.677	-6.422	0	0.243	0.0	0.35	0.578	130.027
6817	Bad Bunny	BYE ME FUI	0FktnzDqjClqU6iqOZVEs2	0.712	0.599	-6.342	0	0.112	2.15e-05	0.103	0.588	179.788
6818	Daddy Yankee	REMIX	65MqlYPOWReasKWcuCaOCW	0.819	0.781	-4.879	1	0.0547	0.0012	0.121	0.385	100.062
6819	Aventura	Dile al Amor	2Bhmj4XK33InfhqKPxcJ1v	0.825	0.605	-9.71	1	0.0376	0.0	0.314	0.944	124.005
6820	J Balvin	UN PESO	7hynhxDoDpgMIV12JuVtNa	0.627	0.675	-7.125	0	0.213	0.0	0.0784	0.961	79.31
6821	Anuel AA	China	2ksOAxtIxY8yElEWw8RhgK	0.786	0.808	-3.702	1	0.0882	0.000289	0.0822	0.609	105.027
6822	Daddy Yankee	BOMBÓN	4OAPnWJ3J5w4c4IBLh2chn	0.843	0.789	-2.801	1	0.247	2.41e-05	0.0322	0.571	125.071
6823	Sech	Otro Trago - Remix	4bTZeO72FwMa6wKOiqoynL	0.725	0.79	-2.331	1	0.197	1.14e-06	0.0602	0.763	175.988
6824	Eladio Carrion	No Te Deseo el Mal	3HQxzXOb4p9pfpD5gP38D5	0.886	0.482	-9.882	1	0.175	0.0	0.115	0.568	124.956
6825	Blessd	Tendencia Global	2iLegn1UOmpNpQAxcQoGJW	0.867	0.766	-3.542	1	0.124	8.5e-05	0.111	0.607	91.023
6826	Myke Towers	Bandido	1xK1Gg9SxG8fy2Ya373oqb	0.713	0.617	-4.637	1	0.0887	0.0	0.0962	0.682	168.021
6827	Maluma	Hawái	1yoMvmasuxZfqHEipJhRbp	0.783	0.727	-3.454	0	0.389	2.46e-05	0.0626	0.558	180.067
6828	Bad Bunny	YO VISTO ASÍ	5fROvzNghPid8mbKNDYvpJ	0.688	0.881	-4.889	0	0.0474	0.0	0.0804	0.677	123.013
6829	Boza	Ella - Remix	7iHHlCbsFou5DZSW5HCPfs	0.747	0.812	-4.274	0	0.111	0.000131	0.174	0.884	180.062
6830	Enrique Iglesias	Cuando Me Enamoro	79gkHjNTSyGPXEyGkNQ8zH	0.821	0.819	-3.627	1	0.0272	5.49e-05	0.145	0.893	126.03
6831	Natti Natasha	Criminal	6Za3190Sbw39BBC77WSS1C	0.814	0.813	-3.023	0	0.0561	9.33e-05	0.255	0.839	79.997
6832	J Balvin	Mi Gente	4ipnJyDU3Lq15qBAYNqlqK	0.774	0.687	-4.818	0	0.0584	1.17e-05	0.128	0.308	104.959
6833	Justin Quiles	Loco	2xZlelvI5ftI7JGGJTCuW5	0.771	0.885	-3.66	1	0.0508	0.0	0.0918	0.826	128.031
6834	Romeo Santos	Sus Huellas	2NTMjOwveAazm5GS2wgDgw	0.822	0.781	-4.687	1	0.0513	0.0	0.0993	0.887	126.04
6835	Daddy Yankee	AGUA	4e4t1qNN47CzmCxFffzs4U	0.834	0.68	-4.082	0	0.0421	2.61e-05	0.0751	0.32	118.03
6836	Nicky Jam	Ojos Rojos	5hYRabCQuFZN8yVCQsSeyF	0.789	0.763	-4.404	1	0.0858	5.04e-05	0.153	0.251	98.019
6837	Angel Y Khriz	Ven Bailalo - Reggaeton Mix	5nZYc9ZDMhlXv6iWahZTU8	0.675	0.919	-6.075	0	0.0366	0.00653	0.103	0.726	97.017
6838	Myke Towers	Si Se Da - Remix	6K5BsR04ijf3FHNzjbaagD	0.817	0.672	-5.612	0	0.299	0.0	0.13	0.774	93.999
6839	Maluma	11 PM	7KbF6AdprOXEEHlsq11Z6d	0.777	0.712	-4.84	1	0.277	0.0	0.091	0.68	95.692
6840	Bad Bunny	Está Cabrón Ser Yo	4saHEjXw7O1NXJOzBkUKKG	0.81	0.854	-3.999	0	0.254	0.0	0.123	0.879	154.083
6841	Ozuna	Del Mar	5cpJFiNwYyWwFLH0V6B3N8	0.759	0.636	-5.585	1	0.0369	0.000143	0.166	0.536	109.976
6842	Ozuna	Se Preparó	1m69ELEgE6k5ZWsap40ozt	0.739	0.821	-4.233	1	0.0852	9.6e-06	0.311	0.693	171.077
6843	Aventura	Mi Corazoncito	5I76YtdZkFQReVgKppRd78	0.814	0.639	-8.078	0	0.0463	0.0	0.13	0.961	133.035
6844	Pitbull	International Love (feat. Chris Brown)	62zFEHfAYl5kdHYOivj4BC	0.67	0.855	-3.035	0	0.0499	0.0	0.335	0.648	120.05
6845	Jay Wheeler	La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix	7LE1K0lZyRFZjSlrnm7lfD	0.841	0.674	-5.35	1	0.0962	0.0	0.131	0.761	90.007
6846	Shakira	Chantaje (feat. Maluma)	6mICuAdrwEjh6Y6lroV2Kg	0.852	0.773	-2.921	0	0.0776	3.05e-05	0.159	0.907	102.034
6847	J Balvin	Si Tu Novio Te Deja Sola	2joKSGkqac0LIwYG9Ghrwq	0.718	0.46	-9.498	0	0.0711	0.0	0.0981	0.52	121.927
6848	Nicky Jam	X	5YUyW9opqNsMSEzzecZih1	0.594	0.749	-5.298	0	0.056	0.00106	0.3	0.694	179.968
6849	Selena	Dreaming Of You	5EL8hqM8YQJHKKnzGdahly	0.553	0.458	-10.796	1	0.0381	9.71e-05	0.0583	0.247	165.807
6850	Ozuna	Apretaito	0cW5cXANjlv8hgLAQwdvgE	0.84	0.742	-4.337	1	0.0487	3.11e-05	0.053	0.718	88.001
6851	Ricky Martin	Livin' la Vida Loca	0Ph6L4l8dYUuXFmb71Ajnd	0.425	0.954	-3.756	0	0.0476	0.0	0.0555	0.933	178.043
6852	Los Legendarios	Fiel	7Bk0uXKk1uPT0XuQbpFzvs	0.849	0.701	-4.407	0	0.06	0.0	0.112	0.505	98.005
6853	Prince Royce	Rechazame	07p0kLnvfQQ2bLujHyzSGK	0.73	0.867	-1.946	1	0.0325	6.81e-06	0.0712	0.929	130.02
6854	Eddy Lover	Perdóname	44EcdbANmj0h8hEmcpUq7R	0.675	0.821	-5.747	0	0.0308	0.0	0.19	0.407	95.027
6855	Ivy Queen	Quiero Bailar	1EyH5BK5Cx5XzQyEDks0fT	0.853	0.846	-5.261	1	0.0951	0.0	0.294	0.737	95.027
6856	Xtreme	Te Extraño - Bachata Version	0muI8DpTEpLqqibPm3sKYf	0.792	0.605	-4.407	0	0.0341	0.0	0.0877	0.9	129.921
6857	Romeo Santos	Promise (feat. Usher)	0jr6tT2vc4cIFPHb6wufG3	0.764	0.739	-6.422	1	0.0574	0.0	0.0821	0.77	132.995
6858	Bad Bunny	Solo de Mi	4uP3pUP18ennmz0tb3GphR	0.743	0.73	-4.314	0	0.125	8.1e-05	0.0778	0.15	179.972
6859	Ozuna	Una Locura	5y7DaS3jAc9eZzcSOoUIwU	0.714	0.761	-4.596	0	0.0427	0.00035	0.241	0.906	168.022
6860	Don Omar	Se Menea	1ZcrHpBbILPNfhBtPhQVHh	0.711	0.839	-6.288	1	0.117	0.0	0.0806	0.932	179.936
6861	Nio Garcia	Travesuras - Remix	0VWLId2RwPCno9s1cJm2Vy	0.739	0.788	-5.198	1	0.0731	0.0	0.282	0.473	175.996
6862	Wisin	Escápate Conmigo (feat. Ozuna)	1KSqYYJFyfTecXFk9M0prc	0.744	0.859	-3.166	1	0.0795	6.27e-05	0.0881	0.787	91.977
6863	KAROL G	A Ella	1pkMzGqBBS10nDiiYrNGGJ	0.735	0.759	-5.354	1	0.193	1.96e-05	0.15	0.598	181.902
6864	Bad Bunny	MALDITA POBREZA	0Lsis3LB0XAK6XlTHXaJk2	0.762	0.861	-4.075	0	0.0652	1.08e-06	0.0956	0.588	133.037
6865	Shakira	Try Everything	1N3dZ7TTWO6VcD4Y3hHYLZ	0.705	0.609	-4.897	1	0.0307	0.0	0.0846	0.476	115.474
6866	Bad Bunny	Estamos Bien	2OWVCFTolecLiGZPquvWvT	0.759	0.536	-6.663	0	0.173	4.57e-06	0.107	0.439	119.883
6867	Pitbull	Fireball (feat. John Ryan)	4Y7XAxTANhu3lmnLAzhWJW	0.761	0.933	-5.38	1	0.056	8.53e-05	0.0607	0.836	122.959
6868	Don Omar	Salió El Sol	48NXpYRuvv9izul4oXhqS9	0.887	0.701	-5.892	0	0.0873	0.00948	0.0466	0.965	110.002
6869	Lenny Tavárez	La Pared 720	0AUjrV4S2rPvWxzlLhtxvk	0.698	0.845	-4.705	1	0.12	0.0	0.239	0.749	171.938
6870	Lenny Tavárez	La pared 360	3ojmVe5qb48fB9tNuPkm4H	0.776	0.72	-4.681	0	0.151	0.0	0.147	0.829	168.273
6871	Myke Towers	Experimento	6c32C8T3KlXrbvWSoD5aON	0.805	0.806	-3.589	0	0.0393	0.0	0.156	0.682	110.042
6872	Pitbull	Hotel Room Service	6Rb0ptOEjBjPPQUlQtQGbL	0.851	0.629	-8.385	1	0.175	0.000372	0.0746	0.789	125.984
6873	Shakira	Whenever, Wherever	2lnzGkdtDj5mtlcOW2yRtG	0.794	0.832	-4.862	0	0.0407	1.14e-05	0.203	0.871	107.657
6874	Flex	Te Quiero	1Z4IqxukC6Yuer0nK7rC2R	0.536	0.598	-9.608	1	0.0424	0.0	0.319	0.465	83.954
6875	Selena	Si Una Vez	3zLQtoEeXA6Lr1sNrbyYbs	0.658	0.525	-10.368	0	0.0632	0.0	0.0936	0.836	174.16
6876	Bad Bunny	LA DROGA	67ACYA3UI6QMNtHX6b34wX	0.643	0.727	-5.506	1	0.0389	0.0	0.123	0.295	90.019
6877	Tony Dize	Permitame	0X5jHsNHshuHNfAWs1sxQ5	0.629	0.668	-6.974	1	0.15	0.0	0.159	0.904	214.025
6878	Nicky Jam	El Perdón (with Enrique Iglesias)	7qCAVkHWZkF44OzOUKf8Cr	0.628	0.69	-5.83	1	0.0511	0.0	0.113	0.66	179.908
6879	Prince Royce	Darte un Beso	6cJLfIqwh0tCKRjYM3WpZ5	0.757	0.711	-4.643	0	0.0349	0.0	0.121	0.817	139.962
6880	Chris Jedi	Ahora Dice	5lhcHMDQpNwhM62lSOrvLf	0.704	0.691	-5.414	1	0.158	0.0	0.129	0.427	143.982
6881	Gente De Zona	La Gozadera (feat. Marc Anthony)	0OMRAvrtLWE2TvcXorRiB9	0.616	0.989	-1.698	0	0.0483	0.0	0.172	0.902	95.036
6882	Natti Natasha	La Mejor Versión de Mi - Remix	2dy3TKVDEbIeWxeIb8JWqZ	0.735	0.712	-5.119	0	0.0326	0.0	0.302	0.894	131.938
6883	Alvaro Diaz	Problemón	2Q4MRMnSAMckugCtR5jgXT	0.729	0.737	-3.727	0	0.064	7.58e-06	0.137	0.369	91.99
6884	Bad Bunny	EL MUNDO ES MÍO	36DHxTW2xdr9GG15T9oK9L	0.716	0.522	-6.834	1	0.0582	6.5e-05	0.113	0.224	76.993
6885	Maluma	Felices los 4	1RouRzlg8OKFeqc6LvdxmB	0.766	0.756	-5.861	1	0.132	0.0	0.349	0.716	94.027
6886	Camila	Todo Cambió	4OyzSXRSadNQt5EMwASdap	0.452	0.523	-6.453	1	0.0625	0.0	0.233	0.363	173.85
6887	Nicky Jam	Hasta el Amanecer	5Fim1gaXBgsiFfsQAfQSDS	0.832	0.608	-6.042	0	0.0385	0.0	0.0761	0.589	94.013
6888	Bad Bunny	Caro	6it15CsDlkqB7N4lF0C1qM	0.651	0.575	-7.739	1	0.299	0.000202	0.0961	0.248	160.007
6889	Wisin & Yandel	Rakata	5uVjUTstAPE3lhgjNSVGUB	0.872	0.786	-5.473	1	0.142	0.0	0.0776	0.722	95.986
6890	Rauw Alejandro	2/Catorce	78QcVmzxS0wIwuC2rpAauI	0.768	0.56	-3.497	1	0.0859	0.000791	0.115	0.372	112.084
